label,latitude,longitude,region,department,class_name,nearest_train_station
neuvy sur loire,47.532184059,2.890145485,bourgogne franche comté,nièvre,city,Neuvy-sur-Loire
parigny les vaux,47.100804556,3.14618141,bourgogne franche comté,nièvre,city,Guérigny
perroy,47.404986749,3.164677484,bourgogne franche comté,nièvre,city,Entrains
pougny,47.393831753,3.023949976,bourgogne franche comté,nièvre,city,Cosne-sur-Loire
raveau,47.17926708,3.11591039,bourgogne franche comté,nièvre,city,La Charité-sur-Loire
rix,47.428512741,3.497810228,bourgogne franche comté,nièvre,city,Clamecy
rouy,47.038444956,3.540866134,bourgogne franche comté,nièvre,city,Tamnay-Châtillon
saincaize meauce,46.907173624,3.086845687,bourgogne franche comté,nièvre,city,Saincaize
st amand en puisaye,47.548323784,3.078355821,bourgogne franche comté,nièvre,city,Neuvy-sur-Loire
st andelain,47.310384116,2.979820121,bourgogne franche comté,nièvre,city,Pouilly-sur-Loire
st aubin les forges,47.142698568,3.188014293,bourgogne franche comté,nièvre,city,Guérigny
st benin d azy,46.996333663,3.404599867,bourgogne franche comté,nièvre,city,Imphy
st brisson,47.267265254,4.095032233,bourgogne franche comté,nièvre,city,Saulieu
ste colombe des bois,47.320917806,3.153157406,bourgogne franche comté,nièvre,city,Mesves-Bulcy
st didier,47.347673421,3.620226539,bourgogne franche comté,nièvre,city,Lons-le-Saunier
st germain des bois,47.368787274,3.519227773,bourgogne franche comté,nièvre,city,Flez-Cuzy-Tannay
st hilaire en morvan,47.06844189,3.887071717,bourgogne franche comté,nièvre,city,Château-Chinon
st martin d heuille,47.047771084,3.232701792,bourgogne franche comté,nièvre,city,Guérigny
st parize le chatel,46.850549482,3.184554383,bourgogne franche comté,nièvre,city,St-Pierre-le-Moûtier
st pereuse,47.058655622,3.809291888,bourgogne franche comté,nièvre,city,Tamnay-Châtillon
st pierre du mont,47.397152106,3.445964737,bourgogne franche comté,nièvre,city,Clamecy
st saulge,47.101706892,3.519020775,bourgogne franche comté,nièvre,city,Prémery
saizy,47.356468636,3.699305614,bourgogne franche comté,nièvre,city,Flez-Cuzy-Tannay
sauvigny les bois,46.97672732,3.265716918,bourgogne franche comté,nièvre,city,Imphy
savigny poil fol,46.783063431,3.834829642,bourgogne franche comté,nièvre,city,Luzy
sermages,47.014754309,3.840844707,bourgogne franche comté,nièvre,city,Château-Chinon
sougy sur loire,46.860833962,3.406365103,bourgogne franche comté,nièvre,city,Decize
taconnay,47.312462675,3.489728345,bourgogne franche comté,nièvre,city,Arzembouy
tamnay en bazois,47.05447347,3.723322788,bourgogne franche comté,nièvre,city,Tamnay-Châtillon
ternant,46.752204501,3.848258349,bourgogne franche comté,nièvre,city,Luzy
tintury,47.001103423,3.587717764,bourgogne franche comté,nièvre,city,Tamnay-Châtillon
tracy sur loire,47.328811429,2.913507219,bourgogne franche comté,nièvre,city,Tracy-Sancerre
trois vevres,46.911289164,3.422713491,bourgogne franche comté,nièvre,city,Decize
varennes vauzelles,47.037171544,3.143816706,bourgogne franche comté,nièvre,city,Les Perrières
vauclaix,47.226945644,3.818473294,bourgogne franche comté,nièvre,city,Epiry-Montreuillon
villapourcon,46.938009519,3.956586921,bourgogne franche comté,nièvre,city,Château-Chinon
villiers le sec,47.376396559,3.438075945,bourgogne franche comté,nièvre,city,Clamecy
abergement la ronce,47.064796871,5.3777147020000005,bourgogne franche comté,jura,city,Tavaux-Solvay
aiglepierre,46.955778512,5.809725465,bourgogne franche comté,jura,city,Mouchard
andelot en montagne,46.859307701,5.9287358910000005,bourgogne franche comté,jura,city,Andelot
annoire,46.959137146,5.277080177,bourgogne franche comté,jura,city,Chemin-Peseux
arbois,46.894404349,5.773071251,bourgogne franche comté,jura,city,Arbois
ardon,46.772582561,5.876813684,bourgogne franche comté,jura,city,Champagnole
arinthod,46.393818871,5.582269114,bourgogne franche comté,jura,city,Molinges
les arsures,46.952953571,5.78448162,bourgogne franche comté,jura,city,Mouchard
la chailleuse,46.581654364,5.526378282,bourgogne franche comté,jura,city,Lons-le-Saunier
augea,46.561977614,5.389704364,bourgogne franche comté,jura,city,Cousance
augisey,46.554958723,5.495274567,bourgogne franche comté,jura,city,Cousance
authume,47.125097086,5.5077556990000005,bourgogne franche comté,jura,city,Dole
baresia sur l ain,46.542556338,5.702967812,bourgogne franche comté,jura,city,Lons-le-Saunier
bersaillin,46.857207383,5.595263907,bourgogne franche comté,jura,city,St-Lothain
bief du fourg,46.820307882,6.116823945,bourgogne franche comté,jura,city,Frasne
bletterans,46.73099818,5.426692489,bourgogne franche comté,jura,city,Lons-le-Saunier
boissia,46.580398304,5.721268625,bourgogne franche comté,jura,city,Lons-le-Saunier
brainans,46.874338822,5.627977286,bourgogne franche comté,jura,city,St-Lothain
cernans,46.93402991,5.938916487,bourgogne franche comté,jura,city,Andelot
cesancey,46.622738688,5.493457369,bourgogne franche comté,jura,city,Lons-le-Saunier
chamblay,46.990400377,5.703642578,bourgogne franche comté,jura,city,Arc-et-Senans
champagney,47.260097181,5.5044443,bourgogne franche comté,jura,city,Pontailler-sur-Saône
champagnole,46.744975968,5.8983600670000005,bourgogne franche comté,jura,city,Champagnole
champdivers,47.007794972,5.390195236,bourgogne franche comté,jura,city,Chemin-Peseux
champrougier,46.87911614,5.512528995,bourgogne franche comté,jura,city,St-Lothain
la chassagne,46.868024219,5.4550856880000005,bourgogne franche comté,jura,city,St-Lothain
chatel de joux,46.52980412,5.809442391,bourgogne franche comté,jura,city,St-Laurent (Jura)
la chaumusse,46.600726273,5.943755309,bourgogne franche comté,jura,city,La Chaumusse-Fort-du-Plasne
chaux des crotenay,46.66328688,5.957121204,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
nanchez,46.500781245,5.861824827,bourgogne franche comté,jura,city,St-Laurent (Jura)
st hymetiere sur valouse,46.347931605,5.5673489830000005,bourgogne franche comté,jura,city,Oyonnax
st hymetiere sur valouse,46.347931605,5.5673489830000005,bourgogne franche comté,jura,city,Oyonnax
st hymetiere sur valouse,46.347931605,5.5673489830000005,bourgogne franche comté,jura,city,Oyonnax
chevreaux,46.499559331,5.43244807,bourgogne franche comté,jura,city,Cousance
chevrotaine,46.652848582,5.860571474,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
choux,46.30173613,5.770142336,bourgogne franche comté,jura,city,Molinges
courbette,46.598515602,5.569052397,bourgogne franche comté,jura,city,Lons-le-Saunier
crans,46.695251604,5.982330751,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
cressia,46.526997962,5.483738782,bourgogne franche comté,jura,city,Cousance
darbonnay,46.825255392,5.60789332,bourgogne franche comté,jura,city,St-Lothain
desnes,46.767768879,5.468146705,bourgogne franche comté,jura,city,Domblans-Voiteur
domblans,46.769387126,5.587256626,bourgogne franche comté,jura,city,Domblans-Voiteur
ecrille,46.502347659,5.633946941,bourgogne franche comté,jura,city,Molinges
val d epy,46.389785344,5.397605725,bourgogne franche comté,jura,city,St-Amour
val d epy,46.389785344,5.397605725,bourgogne franche comté,jura,city,St-Amour
l etoile,46.715901208,5.534098399,bourgogne franche comté,jura,city,Lons-le-Saunier
falletans,47.081906099,5.566900417,bourgogne franche comté,jura,city,Dole
fay en montagne,46.753761219,5.71729563,bourgogne franche comté,jura,city,Domblans-Voiteur
la ferte,46.940273716,5.650059485,bourgogne franche comté,jura,city,Arbois
fontenu,46.672524779,5.814694447,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
fraroz,46.728653012,6.095349334,bourgogne franche comté,jura,city,Paul-Émile-Victor
frontenay,46.787924716,5.631315523,bourgogne franche comté,jura,city,Domblans-Voiteur
gigny,46.454282314,5.471075037,bourgogne franche comté,jura,city,St-Amour
grande riviere chateau,46.528638867,5.909426948,bourgogne franche comté,jura,city,St-Laurent (Jura)
les hays,46.908635733,5.39126767,bourgogne franche comté,jura,city,Chemin-Peseux
ivory,46.899110215,5.849311438,bourgogne franche comté,jura,city,Arbois
larrivoire,46.339008848,5.787878066,bourgogne franche comté,jura,city,Molinges
lect,46.394732447,5.672467609,bourgogne franche comté,jura,city,Molinges
valzin en petite montagne,46.431656241,5.585594549,bourgogne franche comté,jura,city,Molinges
longchaumois,46.463174814,5.963032775,bourgogne franche comté,jura,city,Morez
lons le saunier,46.674816281,5.557754161,bourgogne franche comté,jura,city,Lons-le-Saunier
malange,47.183846224,5.614911678,bourgogne franche comté,jura,city,Orchamps
mantry,46.794726176,5.555211245,bourgogne franche comté,jura,city,Domblans-Voiteur
marigna sur valouse,46.446461908,5.528323143,bourgogne franche comté,jura,city,Cousance
marigny,46.679329287,5.777720172,bourgogne franche comté,jura,city,Champagnole
mathenay,46.929764738,5.679439534,bourgogne franche comté,jura,city,Arbois
mesnois,46.594424045,5.676992017,bourgogne franche comté,jura,city,Lons-le-Saunier
messia sur sorne,46.663781838,5.515367551,bourgogne franche comté,jura,city,Lons-le-Saunier
mieges,46.789982519,6.051455026,bourgogne franche comté,jura,city,Frasne
mieges,46.789982519,6.051455026,bourgogne franche comté,jura,city,Frasne
mignovillard,46.77774079,6.140716692,bourgogne franche comté,jura,city,Frasne
moissey,47.188453105,5.532434426,bourgogne franche comté,jura,city,Orchamps
chassal molinges,46.357518899,5.778193947,bourgogne franche comté,jura,city,Molinges
monnetay,46.457979807,5.511419574,bourgogne franche comté,jura,city,Cousance
montain,46.72079781,5.577984309,bourgogne franche comté,jura,city,Domblans-Voiteur
morbier,46.557287203,6.016436172,bourgogne franche comté,jura,city,Morbier
hauts de bienne,46.514383984,5.995902986,bourgogne franche comté,jura,city,Morez
mouchard,46.977657836,5.789685614,bourgogne franche comté,jura,city,Mouchard
moutonne,46.52992345,5.566253083,bourgogne franche comté,jura,city,Cousance
les trois chateaux,46.419552874,5.35630085,bourgogne franche comté,jura,city,St-Amour
nance,46.748424371,5.422699141,bourgogne franche comté,jura,city,Lons-le-Saunier
neublans abergement,46.904215976,5.339167367,bourgogne franche comté,jura,city,Chemin-Peseux
nozeroy,46.770131675,6.036061654,bourgogne franche comté,jura,city,Paul-Émile-Victor
orgelet,46.519453561,5.598867642,bourgogne franche comté,jura,city,Cousance
our,47.107219545,5.648897421,bourgogne franche comté,jura,city,Orchamps
le pasquier,46.798222911,5.897069634,bourgogne franche comté,jura,city,Champagnole
patornay,46.587333549,5.709553322,bourgogne franche comté,jura,city,Lons-le-Saunier
peintre,47.197841354,5.473005162,bourgogne franche comté,jura,city,Auxonne
pimorin,46.496029783,5.500632464,bourgogne franche comté,jura,city,Cousance
plainoiseau,46.725144633,5.555650076,bourgogne franche comté,jura,city,Domblans-Voiteur
pont de poitte,46.572002783,5.68755453,bourgogne franche comté,jura,city,Lons-le-Saunier
pont d hery,46.87660733,5.899130373,bourgogne franche comté,jura,city,Andelot
pont d hery,46.87660733,5.899130373,bourgogne franche comté,jura,city,Andelot
presilly,46.557250928,5.581948101,bourgogne franche comté,jura,city,Lons-le-Saunier
pretin,46.931565447,5.835326207,bourgogne franche comté,jura,city,Mouchard
pupillin,46.87631303,5.751864403,bourgogne franche comté,jura,city,Arbois
quintigny,46.734446112,5.523936248,bourgogne franche comté,jura,city,Domblans-Voiteur
rainans,47.157753345,5.473721798,bourgogne franche comté,jura,city,Dole
rye,46.880519205,5.425733112,bourgogne franche comté,jura,city,Chemin-Peseux
st aubin,47.032617038,5.333128565,bourgogne franche comté,jura,city,St-Aubin (Jura)
st germain en montagne,46.77921262,5.937871342,bourgogne franche comté,jura,city,Champagnole
val suran,46.386313329,5.443105612,bourgogne franche comté,jura,city,St-Amour
st lamain,46.804267629,5.597646331,bourgogne franche comté,jura,city,St-Lothain
st laurent en grandvaux,46.56967647,5.962581102,bourgogne franche comté,jura,city,St-Laurent (Jura)
st loup,46.99639813,5.305116218,bourgogne franche comté,jura,city,Chemin-Peseux
st pierre,46.568212339,5.903128161,bourgogne franche comté,jura,city,St-Laurent (Jura)
st thiebaud,46.971606636,5.879766021,bourgogne franche comté,jura,city,Mouchard
saizenay,46.967964379,5.9286458920000005,bourgogne franche comté,jura,city,Mouchard
seligney,46.944742626,5.54086847,bourgogne franche comté,jura,city,Montbarrey
supt,46.85419612,5.981511174,bourgogne franche comté,jura,city,Andelot
syam,46.696810431,5.951906666,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
tavaux,47.037624924,5.402858802,bourgogne franche comté,jura,city,Tavaux-Solvay
thesy,46.904808449,5.929312164,bourgogne franche comté,jura,city,Andelot
thoirette coisia,46.291657094,5.518713624,bourgogne franche comté,jura,city,Cize-Bolozon
thoirette coisia,46.291657094,5.518713624,bourgogne franche comté,jura,city,Cize-Bolozon
vadans,46.938400986,5.70563838,bourgogne franche comté,jura,city,Arbois
valempoulieres,46.828094158,5.873941085,bourgogne franche comté,jura,city,Andelot
vannoz,46.773442847,5.912066795,bourgogne franche comté,jura,city,Champagnole
le vaudioux,46.687569019,5.928396074,bourgogne franche comté,jura,city,La Chaux-des-Crotenay
vaux sur poligny,46.82299081,5.7271541290000005,bourgogne franche comté,jura,city,Poligny
vernantois,46.627807899,5.578234652,bourgogne franche comté,jura,city,Lons-le-Saunier
vescles,46.358013539,5.611305625,bourgogne franche comté,jura,city,Oyonnax
vevy,46.666549203,5.663880123,bourgogne franche comté,jura,city,Lons-le-Saunier
villards d heria,46.406275962,5.73542808,bourgogne franche comté,jura,city,Molinges
villeneuve sous pymont,46.69523902,5.552303453,bourgogne franche comté,jura,city,Lons-le-Saunier
villers farlay,46.993775096,5.760324831,bourgogne franche comté,jura,city,Mouchard
vincent froideville,46.79367224,5.482371739,bourgogne franche comté,jura,city,Domblans-Voiteur
voiteur,46.743655872,5.602606518,bourgogne franche comté,jura,city,Domblans-Voiteur
vriange,47.18360525,5.584358464,bourgogne franche comté,jura,city,Orchamps
ahuy,47.371214576,5.020496119,bourgogne franche comté,côte d'or,city,Ruffey
aignay le duc,47.671659569,4.751193926,bourgogne franche comté,côte d'or,city,Darcey (Côte-d'Or)
allerey,47.19024207,4.420607175,bourgogne franche comté,côte d'or,city,Saulieu
aloxe corton,47.068008045,4.86156952,bourgogne franche comté,côte d'or,city,Corgoloin
antigny la ville,47.101459482,4.559930499,bourgogne franche comté,côte d'or,city,Meursault
arceau,47.376096012,5.196336831,bourgogne franche comté,côte d'or,city,St-Julien-Clénay
arnay sous vitteaux,47.437236808,4.498765424,bourgogne franche comté,côte d'or,city,Thenissey
aubaine,47.130283617,4.733758442,bourgogne franche comté,côte d'or,city,Beaune
avot,47.616734359,5.007235333,bourgogne franche comté,côte d'or,city,Is-sur-Tille
baulme la roche,47.347733364,4.793730043,bourgogne franche comté,côte d'or,city,Mâlain
bellenot sous pouilly,47.286821843,4.546193821,bourgogne franche comté,côte d'or,city,Blaisy-Bas
bessey en chaume,47.088015422,4.742875853,bourgogne franche comté,côte d'or,city,Beaune
bessey les citeaux,47.145631552,5.147537611,bourgogne franche comté,côte d'or,city,Aiserey
bissey la cote,47.912010101,4.706966857,bourgogne franche comté,côte d'or,city,Brion-sur-Ource
bissey la pierre,47.843100453,4.426207708,bourgogne franche comté,côte d'or,city,Poinçon
source seine,47.488803885,4.696760719,bourgogne franche comté,côte d'or,city,Thenissey
bligny les beaune,46.981841328,4.83078393,bourgogne franche comté,côte d'or,city,Meursault
bligny sur ouche,47.114906921,4.684266306,bourgogne franche comté,côte d'or,city,Beaune
bouix,47.899266371,4.468838468,bourgogne franche comté,côte d'or,city,Poinçon
brain,47.463090644,4.505321596,bourgogne franche comté,côte d'or,city,Darcey (Côte-d'Or)
braux,47.410359424,4.418554279,bourgogne franche comté,côte d'or,city,Semur-en-Auxois
brianny,47.412152598,4.374237142,bourgogne franche comté,côte d'or,city,Semur-en-Auxois
buffon,47.656080482,4.274404797,bourgogne franche comté,côte d'or,city,Montbard
cessey sur tille,47.282556445,5.229085175,bourgogne franche comté,côte d'or,city,Genlis
chailly sur armancon,47.273253678,4.477709,bourgogne franche comté,côte d'or,city,Saulieu
chambain,47.79513604,4.918708604,bourgogne franche comté,côte d'or,city,Veuxhaulles
chamesson,47.783268513,4.541453803,bourgogne franche comté,côte d'or,city,Châtillon-sur-Seine
champ d oiseau,47.554443111,4.347541103,bourgogne franche comté,côte d'or,city,Montbard
charmes,47.372195692,5.350008878,bourgogne franche comté,côte d'or,city,La Fère
charrey sur saone,47.099107946,5.154042673,bourgogne franche comté,côte d'or,city,Brazey-en-Plaine
chatillon sur seine,47.858369131,4.591958657,bourgogne franche comté,côte d'or,city,Châtillon-sur-Seine
chaudenay le chateau,47.179758123,4.642522175,bourgogne franche comté,côte d'or,city,Mâlain
